id,sessions,bearings,geometry
144_11,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,126.2|109.3|130.0|79.1|149.2|79.2|149.2|354.3|0.0|174.3|0.0|79.2|129.9|109.2|122.2|153.3|183.3|195.6|289.5|262.1|233.6|196.4|14.8,"POLYGON ((-178850 5815245, -178850 5815325, -178930 5815325, -178930 5815245, -178850 5815245))"
144_12,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,14.8|358.8,"POLYGON ((-178850 5815325, -178850 5815405, -178930 5815405, -178930 5815325, -178850 5815325))"
144_25,EL6W028_2022_05_27__20_13_39,281.5,"POLYGON ((-178850 5816365, -178850 5816445, -178930 5816445, -178930 5816365, -178850 5816365))"
144_51,EL6W028_2022_05_29__20_13_52,250.4,"POLYGON ((-178850 5818445, -178850 5818525, -178930 5818525, -178930 5818445, -178850 5818445))"
144_106,EL6W028_2022_05_19__20_10_41,95.4,"POLYGON ((-178850 5822845, -178850 5822925, -178930 5822925, -178930 5822845, -178850 5822845))"
145_5,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,129.4|145.7|121.8|91.4|55.5,"POLYGON ((-178770 5814765, -178770 5814845, -178850 5814845, -178850 5814765, -178770 5814765))"
145_6,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,195.5|129.4,"POLYGON ((-178770 5814845, -178770 5814925, -178850 5814925, -178850 5814845, -178770 5814845))"
145_7,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,166.0|195.5,"POLYGON ((-178770 5814925, -178770 5815005, -178850 5815005, -178850 5814925, -178770 5814925))"
145_8,EL6W028_2022_05_21__08_54_51,166.0,"POLYGON ((-178770 5815005, -178770 5815085, -178850 5815085, -178850 5815005, -178770 5815005))"
145_9,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,166.0|29.7|6.2|356.2,"POLYGON ((-178770 5815085, -178770 5815165, -178850 5815165, -178850 5815085, -178770 5815085))"
145_11,EL6W028_2022_05_21__08_54_51,126.2,"POLYGON ((-178770 5815245, -178770 5815325, -178850 5815325, -178850 5815245, -178770 5815245))"
145_12,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,160.7|126.2,"POLYGON ((-178770 5815325, -178770 5815405, -178850 5815405, -178850 5815325, -178770 5815325))"
145_24,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,13.6|200.2|261.8|0.0|202.8|172.5|202.8|221.6|195.7|213.4|200.5,"POLYGON ((-178770 5816285, -178770 5816365, -178850 5816365, -178850 5816285, -178770 5816285))"
145_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,281.5|13.6|355.8|180.7|200.2,"POLYGON ((-178770 5816365, -178770 5816445, -178850 5816445, -178850 5816365, -178770 5816365))"
145_26,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,355.8|7.0|350.9|333.0|0.0|161.5|100.3|144.6|161.5|144.7|161.6|145.0|100.6|140.0|100.6|145.3|100.6|145.4|100.6|50.6|100.6|31.3|100.6|0.0|100.6|0.7|280.6|211.3|280.6|230.5|280.6|230.5|280.5|234.5|213.4|194.2|210.5|180.7,"POLYGON ((-178770 5816445, -178770 5816525, -178850 5816525, -178850 5816445, -178770 5816445))"
145_51,EL6W028_2022_05_29__20_13_52,250.4,"POLYGON ((-178770 5818445, -178770 5818525, -178850 5818525, -178850 5818445, -178770 5818445))"
145_106,EL6W028_2022_05_19__20_10_41,95.4,"POLYGON ((-178770 5822845, -178770 5822925, -178850 5822925, -178850 5822845, -178770 5822845))"
146_6,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,195.5|165.9|142.2|129.4,"POLYGON ((-178690 5814845, -178690 5814925, -178770 5814925, -178770 5814845, -178690 5814845))"
146_12,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,217.7|188.6|160.7,"POLYGON ((-178690 5815325, -178690 5815405, -178770 5815405, -178770 5815325, -178690 5815325))"
146_24,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,115.3|92.4|98.2|77.8|96.0|71.5|37.3|13.6|200.5|225.1|242.1|267.6|295.2,"POLYGON ((-178690 5816285, -178690 5816365, -178770 5816365, -178770 5816285, -178690 5816285))"
146_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,281.5|304.8,"POLYGON ((-178690 5816365, -178690 5816445, -178770 5816445, -178770 5816365, -178690 5816365))"
146_51,EL6W028_2022_05_29__20_13_52,250.4,"POLYGON ((-178690 5818445, -178690 5818525, -178770 5818525, -178770 5818445, -178690 5818445))"
146_106,EL6W028_2022_05_19__20_10_41,95.4,"POLYGON ((-178690 5822845, -178690 5822925, -178770 5822925, -178770 5822845, -178690 5822845))"
147_12,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,244.1|217.7,"POLYGON ((-178610 5815325, -178610 5815405, -178690 5815405, -178690 5815325, -178610 5815325))"
147_13,EL6W028_2022_05_21__08_54_51,244.1,"POLYGON ((-178610 5815405, -178610 5815485, -178690 5815485, -178690 5815405, -178610 5815405))"
147_24,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,115.3|295.2,"POLYGON ((-178610 5816285, -178610 5816365, -178690 5816365, -178690 5816285, -178610 5816285))"
147_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,304.8|329.4,"POLYGON ((-178610 5816365, -178610 5816445, -178690 5816445, -178690 5816365, -178610 5816365))"
147_50,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,250.4|227.8,"POLYGON ((-178610 5818365, -178610 5818445, -178690 5818445, -178690 5818365, -178610 5818365))"
147_51,EL6W028_2022_05_29__20_13_52,250.4,"POLYGON ((-178610 5818445, -178610 5818525, -178690 5818525, -178690 5818445, -178610 5818445))"
147_106,EL6W028_2022_05_19__20_10_41,95.4,"POLYGON ((-178610 5822845, -178610 5822925, -178690 5822925, -178690 5822845, -178610 5822845))"
148_13,EL6W028_2022_05_21__08_54_51,244.1,"POLYGON ((-178530 5815405, -178530 5815485, -178610 5815485, -178610 5815405, -178530 5815405))"
148_24,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,115.3|295.2,"POLYGON ((-178530 5816285, -178530 5816365, -178610 5816365, -178610 5816285, -178530 5816285))"
148_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,329.4|351.1|15.2|45.5|115.3|295.2,"POLYGON ((-178530 5816365, -178530 5816445, -178610 5816445, -178610 5816365, -178530 5816365))"
148_50,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,227.8|203.3|163.3,"POLYGON ((-178530 5818365, -178530 5818445, -178610 5818445, -178610 5818365, -178530 5818365))"
148_106,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,68.2|95.4,"POLYGON ((-178530 5822845, -178530 5822925, -178610 5822925, -178610 5822845, -178530 5822845))"
149_13,EL6W028_2022_05_21__08_54_51,244.1,"POLYGON ((-178450 5815405, -178450 5815485, -178530 5815485, -178530 5815405, -178450 5815405))"
149_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,45.5|131.7|115.3|295.2|314.9,"POLYGON ((-178450 5816365, -178450 5816445, -178530 5816445, -178530 5816365, -178450 5816365))"
149_26,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39,45.5|69.9,"POLYGON ((-178450 5816445, -178450 5816525, -178530 5816525, -178530 5816445, -178450 5816445))"
149_48,EL6W028_2022_05_29__20_13_52,161.9,"POLYGON ((-178450 5818205, -178450 5818285, -178530 5818285, -178530 5818205, -178450 5818205))"
149_49,EL6W028_2022_05_29__20_13_52,161.9,"POLYGON ((-178450 5818285, -178450 5818365, -178530 5818365, -178530 5818285, -178450 5818285))"
149_50,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,163.3|102.3|0.0|164.4|149.2|164.2|148.9|164.0|142.9|161.9,"POLYGON ((-178450 5818365, -178450 5818445, -178530 5818445, -178530 5818365, -178450 5818365))"
149_106,EL6W028_2022_05_19__20_10_41,68.2,"POLYGON ((-178450 5822845, -178450 5822925, -178530 5822925, -178530 5822845, -178450 5822845))"
150_13,EL6W028_2022_05_21__08_54_51,244.1,"POLYGON ((-178370 5815405, -178370 5815485, -178450 5815485, -178450 5815405, -178370 5815405))"
150_14,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,229.5|244.1,"POLYGON ((-178370 5815485, -178370 5815565, -178450 5815565, -178450 5815485, -178370 5815485))"
150_23,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,15.1|194.3,"POLYGON ((-178370 5816205, -178370 5816285, -178450 5816285, -178450 5816205, -178370 5816205))"
150_24,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,15.1|194.3,"POLYGON ((-178370 5816285, -178370 5816365, -178450 5816365, -178450 5816285, -178370 5816285))"
150_25,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,15.1|30.7|57.1|78.4|104.4|136.1|119.3|131.7|314.9|322.2|299.0|269.8|299.2|239.7|269.8|210.5|194.3,"POLYGON ((-178370 5816365, -178370 5816445, -178450 5816445, -178450 5816365, -178370 5816365))"
150_26,EL6W028_2022_05_27__20_13_39,69.9,"POLYGON ((-178370 5816445, -178370 5816525, -178450 5816525, -178450 5816445, -178370 5816445))"
150_28,EL6W028_2022_05_21__07_54_51,90.4,"POLYGON ((-178370 5816605, -178370 5816685, -178450 5816685, -178450 5816605, -178370 5816605))"
150_46,EL6W028_2022_05_29__20_13_52,240.6,"POLYGON ((-178370 5818045, -178370 5818125, -178450 5818125, -178450 5818045, -178370 5818045))"
150_47,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,187.8|219.3|240.6,"POLYGON ((-178370 5818125, -178370 5818205, -178450 5818205, -178450 5818125, -178370 5818125))"
150_48,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,161.9|181.0|237.3|178.3|0.0|178.3|0.0|237.8|0.0|187.8,"POLYGON ((-178370 5818205, -178370 5818285, -178450 5818285, -178450 5818205, -178370 5818205))"
150_70,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,33.7|24.3|46.5|89.1|115.3|156.9|195.2|219.3|241.5|259.4|277.3|300.2|330.9|354.5|9.3|31.3|47.9|68.0|45.3|28.9|34.8|21.3|38.0|14.0|37.5|8.6|350.6|330.0|312.7|341.6|251.2|0.0|251.2|0.0|341.7|251.1|341.7|324.8|302.9|316.0|300.2|274.9|249.9|228.9|211.1,"POLYGON ((-178370 5819965, -178370 5820045, -178450 5820045, -178450 5819965, -178370 5819965))"
150_106,EL6W028_2022_05_19__20_10_41,68.2,"POLYGON ((-178370 5822845, -178370 5822925, -178450 5822925, -178450 5822845, -178370 5822845))"
151_14,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,166.7|196.4|229.5,"POLYGON ((-178290 5815485, -178290 5815565, -178370 5815565, -178370 5815485, -178290 5815485))"
151_22,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,242.7|256.6|278.6|262.2|278.6|262.2|285.7|313.6|350.1,"POLYGON ((-178290 5816125, -178290 5816205, -178370 5816205, -178370 5816125, -178290 5816125))"
151_23,EL6W028_2022_05_21__08_24_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,356.6|350.1|15.1|194.3|0.0|359.6|0.0|179.6|199.2|178.5|162.3|144.6|91.1|25.2|5.4|351.6|332.4|284.6|340.2|302.4|204.6|314.3|204.8|328.7|205.1|332.6|205.4|349.6|331.5|355.8|9.5|33.8|4.6|24.9|356.1|74.6|3.1|194.8|211.8|253.5|212.4|253.4|339.0|253.5|73.5|0.0|73.6|129.0|73.6|118.8|135.8|166.5|0.0|356.8|0.0|176.8|356.8|0.0|356.8|0.0|181.6|199.7|281.3,"POLYGON ((-178290 5816205, -178290 5816285, -178370 5816285, -178370 5816205, -178290 5816205))"
151_26,EL6W028_2022_05_27__20_13_39,69.9,"POLYGON ((-178290 5816445, -178290 5816525, -178370 5816525, -178370 5816445, -178290 5816445))"
151_28,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,38.7|57.6|80.0|59.6|80.0|36.0|80.0|115.8|80.0|96.8|90.9|116.7|90.4,"POLYGON ((-178290 5816605, -178290 5816685, -178370 5816685, -178370 5816605, -178290 5816605))"
151_46,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,240.6|61.1|81.5|51.3|81.5|22.0|81.5|0.0|261.4|0.0|81.5|261.4|0.0|81.5|40.6|81.5|61.8|33.5,"POLYGON ((-178290 5818045, -178290 5818125, -178370 5818125, -178370 5818045, -178290 5818045))"
151_47,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,33.5|9.7|351.2,"POLYGON ((-178290 5818125, -178290 5818205, -178370 5818205, -178370 5818125, -178290 5818125))"
151_48,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,351.2|10.7,"POLYGON ((-178290 5818205, -178290 5818285, -178370 5818285, -178370 5818205, -178290 5818205))"
151_49,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,10.7|39.4|5.2|24.9|7.8|24.9|11.0,"POLYGON ((-178290 5818285, -178290 5818365, -178370 5818365, -178370 5818285, -178290 5818285))"
151_68,EL6W028_2022_05_29__20_13_52,18.9,"POLYGON ((-178290 5819805, -178290 5819885, -178370 5819885, -178370 5819805, -178290 5819805))"
151_69,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,18.9|30.3|45.8|27.2|79.8|0.0|79.8|0.0|79.8|18.6|46.3|33.7|211.1|222.0|253.4|284.2|296.3,"POLYGON ((-178290 5819885, -178290 5819965, -178370 5819965, -178370 5819885, -178290 5819885))"
151_70,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,33.7|211.1,"POLYGON ((-178290 5819965, -178290 5820045, -178370 5820045, -178370 5819965, -178290 5819965))"
151_106,EL6W028_2022_05_19__20_10_41,68.2,"POLYGON ((-178290 5822845, -178290 5822925, -178370 5822925, -178370 5822845, -178290 5822845))"
152_14,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,137.9|166.7,"POLYGON ((-178210 5815485, -178210 5815565, -178290 5815565, -178290 5815485, -178210 5815485))"
152_15,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,116.9|137.9,"POLYGON ((-178210 5815565, -178210 5815645, -178290 5815645, -178290 5815565, -178210 5815565))"
152_22,EL6W028_2022_05_21__07_54_51,242.7,"POLYGON ((-178210 5816125, -178210 5816205, -178290 5816205, -178290 5816125, -178210 5816125))"
152_23,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,223.3|242.7|281.3|197.6|266.3|196.8|249.0|195.7|243.9|194.5|249.8|193.5|242.3|192.4|240.3|191.3|240.1|190.2|346.2|234.5|345.8|264.3|340.4|310.8,"POLYGON ((-178210 5816205, -178210 5816285, -178290 5816285, -178290 5816205, -178210 5816205))"
